Age,Breed1,Breed2,Gender,Color1,Color2,MaturitySize,Vaccinated,FurLength,Dewormed,Sterilized,Health,Quantity,AdoptionSpeed,AdoptionSpeedBinary
30,307,307,1,2,0,2,3,1,3,3,1,1,4,1
12,283,0,2,6,7,3,1,2,1,1,1,1,2,0
2,266,0,1,2,5,2,2,1,2,2,1,1,3,1
2,266,0,1,3,0,1,2,1,1,2,1,1,3,1
6,266,0,2,1,0,1,2,1,2,2,1,1,4,1
9,265,0,1,3,0,1,2,2,2,2,1,1,4,1
5,299,264,2,4,0,3,2,3,1,2,1,1,1,0
3,266,0,2,1,2,2,2,1,2,2,1,2,4,1
2,299,266,2,1,2,1,2,2,2,2,1,1,4,1
5,17,0,1,1,2,1,1,2,1,2,1,2,1,0
1,241,241,1,2,3,1,2,2,2,2,1,1,1,0
8,265,0,2,6,0,2,1,2,1,1,1,1,3,1
3,285,264,1,3,7,3,3,2,3,3,1,1,1,0
12,266,0,1,1,7,3,1,2,1,2,1,1,4,1
5,299,0,2,1,6,1,1,3,1,3,1,1,2,0
1,307,307,1,1,2,2,2,2,1,2,1,1,3,1
1,283,0,2,1,0,1,2,2,1,2,1,1,2,0
1,265,0,1,3,7,1,2,2,2,2,1,1,3,1
8,307,0,1,1,2,2,2,1,2,2,1,3,4,1
12,307,0,3,2,0,2,3,2,3,3,1,4,4,1
22,307,0,2,2,3,1,1,1,1,2,1,1,4,1
2,307,0,1,2,0,1,2,1,2,2,1,1,1,0
1,266,0,3,1,7,2,2,2,2,2,1,3,1,0
4,109,307,2,3,0,3,1,2,3,3,1,1,2,0
24,266,266,1,5,0,3,1,1,1,2,1,1,3,1
3,206,307,1,2,5,2,2,2,2,3,1,1,4,1
4,307,0,2,2,0,2,3,1,3,2,1,1,4,1
1,307,0,3,1,5,2,2,1,2,2,1,4,1,0
12,307,213,1,1,2,2,1,1,1,1,1,1,4,1
6,307,0,2,3,0,2,1,1,1,1,1,1,3,1
3,307,0,2,1,7,2,2,1,1,2,1,1,4,1
1,266,0,3,1,5,1,2,3,2,2,1,5,2,0
24,307,0,1,1,2,2,2,2,1,2,1,1,4,1
7,218,78,1,2,7,2,1,1,1,1,1,1,3,1
1,307,0,1,1,2,2,1,2,1,2,1,1,1,0
49,205,0,2,6,7,1,1,2,1,1,1,1,4,1
45,195,0,2,7,0,1,1,1,1,1,1,1,3,1
6,265,0,1,1,7,3,2,2,2,2,1,1,1,0
4,266,0,2,2,3,2,2,1,2,2,1,1,4,1
15,283,0,2,4,7,2,2,2,1,1,1,1,4,1
4,266,0,2,1,2,1,2,1,1,2,1,1,4,1
3,307,0,2,1,2,3,2,2,2,1,1,4,3,1
14,307,0,2,2,0,2,2,1,2,1,1,1,4,1
2,307,307,2,2,0,2,1,2,1,2,1,1,0,0
12,307,0,1,7,0,2,2,1,2,2,1,1,4,1
8,307,0,2,1,7,2,2,1,1,1,1,1,4,1
4,307,0,2,1,0,2,1,1,1,2,1,1,3,1
1,307,0,3,1,2,2,2,1,1,2,1,4,1,0
2,266,266,3,1,3,2,2,1,2,2,1,5,2,0
24,190,0,2,1,4,3,3,3,3,2,1,1,1,0
2,307,0,1,3,0,2,1,1,1,2,1,1,4,1
24,60,0,1,5,0,1,1,1,1,2,1,1,4,1
2,266,266,2,6,7,2,2,2,2,2,1,1,2,0
1,266,0,3,1,2,1,2,1,2,2,1,9,4,1
8,307,0,1,1,2,2,3,1,3,2,1,1,2,0
12,266,0,2,1,4,2,2,1,2,2,1,1,3,1
51,179,205,2,1,0,1,1,2,1,3,1,1,4,1
24,179,0,1,7,0,1,3,2,3,3,1,1,3,1
1,265,0,2,1,6,1,2,2,2,2,1,1,1,0
8,264,0,2,7,0,1,2,2,1,1,1,1,1,0
48,299,0,1,1,2,2,1,2,1,1,1,1,4,1
1,307,307,3,1,2,2,2,1,2,2,1,8,2,0
0,307,0,3,2,0,2,1,1,1,3,1,3,3,1
12,307,0,1,2,7,2,2,2,1,1,1,1,4,1
1,265,299,2,1,6,2,2,2,1,2,1,1,1,0
12,307,0,2,5,7,2,1,2,1,2,1,1,2,0
10,189,0,1,1,0,3,1,1,1,2,1,1,1,0
1,307,109,1,1,0,3,1,2,2,2,1,1,2,0
3,266,0,1,1,7,2,2,1,2,2,1,1,2,0
6,299,0,2,1,6,2,2,1,2,2,1,1,1,0
2,266,0,2,1,0,2,2,1,2,2,1,1,1,0
2,307,0,1,1,0,2,1,2,1,2,1,1,2,0
1,307,26,2,1,2,3,1,2,1,2,1,1,2,0
24,307,0,1,5,7,2,3,1,3,3,1,1,3,1
29,76,0,2,1,2,3,1,1,1,2,1,1,3,1
0,266,0,2,5,0,2,3,1,3,3,1,1,4,1
3,307,307,1,5,7,2,2,1,2,2,1,1,4,1
3,254,292,2,4,5,2,1,1,1,2,1,1,3,1
6,254,0,2,1,2,2,2,2,2,2,1,1,3,1
2,307,0,2,1,7,2,2,1,2,2,1,1,2,0
3,307,0,1,2,0,1,2,1,1,1,1,1,3,1
4,266,0,1,4,7,2,2,1,2,2,1,1,4,1
1,307,307,2,1,0,2,1,2,1,2,1,1,4,1
2,307,0,2,1,2,2,2,2,2,2,1,1,3,1
2,307,0,1,1,2,2,1,2,1,2,1,1,1,0
2,103,141,2,1,2,2,2,2,1,3,1,1,1,0
9,109,0,1,3,0,3,1,3,1,1,1,1,1,0
12,307,0,2,1,7,1,2,1,2,2,1,1,4,1
1,307,0,2,2,5,2,2,2,2,2,1,1,1,0
13,299,0,2,6,7,2,2,2,1,1,1,1,4,1
12,307,307,2,2,7,2,1,1,1,1,1,1,4,1
2,307,0,2,1,2,2,2,2,2,2,1,1,3,1
24,109,0,1,2,0,3,3,2,3,3,1,1,1,0
2,306,0,1,1,7,1,2,2,2,2,1,1,3,1
2,266,0,3,1,3,2,2,1,2,2,1,4,1,0
2,266,266,3,1,7,1,2,1,2,3,1,2,4,1
5,266,0,2,6,7,1,1,1,1,2,1,2,4,1
2,31,307,2,1,2,2,3,1,3,2,1,1,3,1
2,103,307,2,1,2,2,2,1,2,2,1,1,2,0
2,307,0,3,1,2,2,2,2,1,2,1,2,1,0
12,266,0,3,1,4,3,1,1,1,1,1,5,4,1
1,141,307,2,1,2,2,2,1,2,2,1,1,1,0
2,307,0,1,5,0,2,2,1,2,2,1,1,1,0
36,200,0,2,2,0,2,3,1,3,3,1,1,4,1
3,128,307,2,1,2,2,1,1,1,2,1,1,3,1
17,50,44,1,2,0,3,1,1,1,1,1,1,1,0
12,266,0,2,6,7,2,1,1,1,1,1,1,4,1
1,254,265,1,4,7,2,2,2,2,2,1,1,1,0
12,266,0,1,1,0,2,2,1,1,3,1,1,2,0
2,307,0,2,1,5,2,1,1,1,2,1,1,2,0
2,307,0,1,2,0,2,1,2,1,2,1,1,3,1
3,307,0,2,2,7,2,2,1,1,2,1,1,3,1
4,285,292,3,2,5,1,2,2,1,2,1,3,1,0
4,280,294,2,5,6,2,3,3,3,2,1,1,1,0
3,307,0,1,1,2,2,1,2,1,2,1,1,2,0
2,266,0,3,1,3,2,2,1,1,2,1,2,2,0
6,266,0,2,2,0,2,2,1,2,2,1,1,2,0
1,307,307,1,1,2,2,2,2,1,2,1,1,2,0
12,307,0,3,1,2,2,1,2,1,3,1,3,4,1
24,265,0,2,1,4,3,1,2,1,1,1,1,1,0
1,307,0,2,2,0,2,1,1,1,1,1,1,2,0
10,307,0,3,1,2,2,3,2,3,3,1,5,4,1
5,304,0,1,7,0,2,2,2,2,2,1,1,2,0
12,307,0,1,1,2,1,3,1,1,3,1,1,2,0
3,307,0,1,1,2,2,1,1,1,2,1,1,2,0
3,307,0,2,1,2,2,1,2,1,2,1,1,2,0
2,307,0,1,1,2,2,2,1,2,2,1,1,1,0
1,266,0,3,2,5,1,2,1,2,2,1,4,4,1
2,307,0,3,2,5,2,2,2,3,3,1,8,2,0
2,266,0,1,3,0,2,2,1,1,2,1,2,1,0
1,288,266,3,7,0,3,2,2,2,2,1,2,2,0
60,173,0,1,6,0,3,1,1,3,1,1,1,4,1
2,307,307,3,5,7,2,2,1,2,2,1,6,3,1
2,307,0,1,1,0,2,2,1,2,2,1,1,4,1
24,307,0,1,5,0,2,3,2,3,1,1,9,1,0
36,218,0,1,1,2,3,1,3,1,1,1,1,4,1
5,276,292,1,1,7,3,2,2,1,2,1,1,3,1
6,266,0,2,4,7,2,2,1,2,2,1,1,1,0
2,288,0,2,6,7,2,2,1,2,2,1,3,4,1
18,307,0,1,1,2,2,1,1,1,1,1,1,4,1
2,265,266,3,5,6,3,2,2,1,3,1,5,3,1
6,292,0,2,2,5,2,2,2,2,2,1,1,4,1
12,266,0,2,6,7,2,2,1,1,1,1,1,3,1
3,285,247,2,1,2,2,2,2,2,2,1,3,1,0
1,266,0,3,1,4,2,2,1,1,2,1,6,4,1
1,266,0,2,4,0,2,2,1,2,2,1,1,3,1
24,307,307,2,2,7,2,2,1,2,2,1,2,3,1
3,307,0,1,2,0,2,1,1,1,2,1,1,1,0
1,265,0,1,1,4,2,2,2,2,2,1,1,4,1
26,266,276,1,3,5,3,1,2,1,1,1,1,0,0
12,303,265,2,4,6,2,1,2,1,1,1,1,4,1
4,283,0,1,6,7,2,1,1,1,2,1,1,1,0
18,306,266,1,1,7,2,2,1,1,1,1,1,4,1
8,266,0,2,5,6,3,2,1,1,1,1,1,1,0
12,303,0,2,1,2,2,1,1,1,1,1,1,3,1
1,285,264,2,3,5,2,2,3,1,2,1,1,0,0
3,307,0,1,1,0,2,3,2,3,2,1,1,2,0
3,264,0,1,7,0,1,2,2,1,2,1,1,1,0
1,307,307,1,1,2,2,2,1,1,2,1,3,3,1
3,292,0,1,1,7,1,2,1,2,2,1,1,1,0
21,103,119,1,1,7,3,1,2,1,1,1,1,1,0
3,263,0,1,1,7,2,1,1,1,2,1,2,2,0
6,266,0,3,5,6,2,1,1,1,3,1,3,3,1
1,307,0,2,7,0,2,3,1,3,2,1,1,2,0
6,264,0,2,4,0,1,2,3,1,2,1,1,1,0
7,307,307,2,1,2,2,2,1,2,1,1,1,2,0
30,109,0,3,3,0,3,1,2,1,2,1,2,0,0
14,78,307,2,2,0,2,1,2,1,1,1,1,4,1
1,307,307,2,3,5,2,2,2,2,2,1,1,2,0
37,141,0,2,5,7,2,1,1,1,1,1,1,2,0
3,292,276,2,1,2,1,2,3,2,2,1,1,1,0
2,218,307,3,1,2,2,2,1,1,2,1,5,2,0
2,143,146,2,1,2,2,2,1,1,3,1,1,3,1
3,307,0,2,1,2,2,2,1,2,2,1,4,4,1
9,292,0,2,2,5,2,1,2,1,1,1,1,1,0
0,218,0,1,2,3,1,3,2,3,2,1,1,1,0
41,205,0,1,3,7,1,1,1,1,1,1,1,2,0
3,265,0,1,2,7,1,2,2,1,2,1,1,1,0
8,307,0,2,5,0,2,2,1,2,2,1,1,4,1
1,280,0,2,6,7,1,3,2,3,3,1,1,1,0
2,306,265,3,1,2,1,2,1,1,2,1,4,0,0
2,265,0,2,2,3,2,2,2,1,2,1,1,1,0
12,307,0,3,1,2,3,2,2,2,2,1,6,4,1
1,266,266,3,3,6,2,2,1,2,2,1,4,2,0
2,307,0,2,1,7,2,2,1,1,2,1,1,2,0
3,266,0,2,4,0,1,3,1,3,3,1,1,1,0
2,218,307,1,2,3,2,1,2,1,2,1,1,1,0
2,307,0,3,1,2,2,1,1,1,2,1,5,2,0
2,307,0,1,1,2,2,1,1,1,2,1,1,4,1
84,231,179,2,7,0,2,3,2,3,3,1,2,1,0
1,307,78,3,1,2,2,1,1,1,1,1,4,2,0
12,307,0,1,2,0,2,1,1,1,1,1,1,4,1
1,307,0,2,5,0,1,2,1,2,2,1,1,3,1
1,307,0,3,1,2,2,2,2,2,3,1,5,4,1
3,265,0,2,2,0,1,2,2,2,2,1,1,1,0
13,265,0,1,3,4,3,2,2,2,2,1,1,4,1
12,205,0,1,1,7,2,1,2,1,2,1,1,3,1
2,299,0,3,6,0,2,2,1,1,2,1,2,0,0
24,307,0,1,3,4,1,3,1,3,2,1,1,3,1
2,266,0,2,1,2,1,3,1,3,3,1,1,2,0
15,307,0,2,1,2,2,1,1,1,1,1,1,4,1
5,307,307,3,2,5,1,2,1,2,2,1,4,4,1
1,266,0,2,1,2,2,2,1,2,2,1,1,1,0
0,307,307,2,2,5,2,2,1,2,2,1,1,4,1
1,265,0,2,5,6,2,2,3,2,2,1,2,1,0
1,266,252,2,1,2,1,2,1,2,2,1,3,1,0
4,307,0,2,2,0,2,1,1,1,1,1,1,4,1
5,307,0,1,1,2,2,1,1,1,2,1,1,3,1
2,307,0,2,2,0,2,2,1,1,2,1,1,2,0
2,307,0,2,1,2,2,1,2,1,2,1,1,3,1
2,266,0,1,2,5,1,2,1,1,2,1,1,3,1
4,307,307,1,2,7,2,2,1,2,2,1,1,2,0
6,307,0,1,1,2,2,1,2,1,2,1,1,3,1
1,224,307,1,7,0,2,2,1,2,2,1,1,2,0
6,307,0,2,1,3,2,1,2,1,1,1,1,3,1
1,307,0,1,1,2,2,3,1,3,2,1,1,3,1
60,307,0,1,1,7,3,3,2,3,3,1,2,4,1
1,307,0,3,1,2,2,2,1,2,2,1,5,1,0
3,307,0,1,2,0,2,1,1,1,2,1,1,3,1
3,307,0,1,1,4,2,2,2,2,2,1,2,2,0
3,307,0,1,2,0,3,1,2,1,2,1,1,4,1
2,307,141,2,2,0,2,1,2,1,2,1,1,0,0
11,266,0,2,1,7,2,1,1,1,1,1,1,3,1
1,266,0,3,4,7,2,2,1,1,2,1,2,1,0
6,265,0,2,6,0,2,2,2,2,2,1,1,3,1
7,266,0,1,1,2,2,2,1,2,2,1,1,2,0
1,265,265,3,2,4,1,2,1,2,2,1,3,2,0
36,307,0,2,7,0,1,1,2,1,1,1,1,3,1
8,307,0,1,1,7,2,2,2,2,2,1,1,3,1
4,307,307,2,2,4,2,1,1,1,2,1,1,3,1
2,266,0,3,2,3,2,2,1,2,2,1,2,2,0
2,26,307,2,1,2,2,3,2,3,2,1,1,2,0
12,266,0,3,1,5,2,1,2,1,1,1,4,4,1
4,266,0,1,2,4,2,2,1,2,2,1,2,2,0
1,243,0,1,1,7,1,2,1,2,2,1,1,4,1
54,285,0,1,2,0,3,3,3,3,2,1,1,1,0
1,266,0,3,1,5,2,2,1,2,2,1,5,2,0
3,69,4,2,2,0,1,2,1,2,2,1,1,1,0
13,307,20,2,1,2,2,1,1,1,1,1,1,1,0
2,266,0,3,1,6,2,2,1,1,2,1,2,1,0
20,307,307,2,1,2,2,1,2,1,1,1,1,3,1
3,307,0,2,1,2,2,1,1,1,2,1,1,2,0
24,119,213,2,1,2,2,1,2,1,1,1,1,1,0
4,117,307,2,2,0,2,1,1,1,2,1,1,4,1
26,292,265,1,6,0,2,1,2,1,1,1,1,2,0
0,307,0,3,1,2,2,2,1,2,2,1,8,4,1
3,299,0,2,2,6,1,2,1,1,2,1,1,1,0
2,266,0,2,1,7,2,2,1,2,2,1,1,1,0
8,264,0,1,7,0,3,3,3,3,1,1,1,1,0
3,307,60,2,1,0,1,1,1,1,2,1,1,3,1
4,307,0,2,2,0,2,1,1,1,2,1,1,3,1
1,266,0,1,3,5,2,2,1,1,2,1,1,2,0
1,307,307,2,1,0,2,2,1,2,2,1,1,3,1
8,307,307,2,6,0,2,1,1,1,1,1,1,3,1
1,307,0,1,1,0,1,2,1,2,2,1,1,2,0
16,307,0,1,1,3,2,1,1,1,1,1,1,1,0
48,307,0,2,2,0,1,1,2,1,3,1,1,1,0
7,182,0,1,1,2,1,1,1,1,1,1,1,2,0
2,303,266,2,1,3,1,2,1,1,2,1,1,1,0
19,266,266,1,6,0,2,1,1,1,1,1,2,4,1
4,266,0,1,6,0,2,1,1,1,2,1,1,1,0
36,299,0,2,2,0,2,1,1,1,1,1,1,4,1
22,307,0,1,2,5,2,1,1,3,1,1,1,2,0
1,266,0,1,1,7,1,2,1,2,2,1,1,4,1
2,307,0,2,1,2,2,3,1,3,2,1,1,2,0
1,266,265,2,1,2,2,2,1,2,2,1,1,1,0
2,266,0,2,6,7,1,2,1,2,2,1,1,0,0
24,307,307,2,2,0,2,1,1,1,1,1,1,4,1
5,266,0,1,4,7,2,2,1,1,2,1,1,2,0
23,265,0,2,2,0,2,1,2,1,2,1,1,1,0
60,307,0,1,1,2,1,3,2,3,3,1,1,2,0
3,307,0,2,5,7,2,2,2,1,2,1,1,4,1
24,247,292,2,6,0,3,3,2,1,1,1,1,4,1
4,266,0,1,1,7,1,1,1,1,2,1,1,1,0
48,178,0,1,3,0,1,1,2,1,2,1,1,4,1
12,266,0,2,1,2,2,1,1,1,1,1,1,3,1
4,205,0,1,2,5,1,3,3,1,2,1,1,4,1
17,205,0,1,1,2,2,1,3,1,2,1,1,3,1
1,141,307,1,5,7,3,2,1,2,2,1,1,1,0
4,285,266,1,4,0,2,2,1,2,2,1,1,2,0
2,285,265,3,5,7,2,1,2,1,1,1,2,4,1
3,307,0,2,1,2,2,2,2,2,2,1,1,4,1
24,264,0,2,6,0,2,3,2,1,2,1,1,3,1
4,307,0,2,1,6,2,1,1,1,1,1,1,4,1
3,307,0,2,2,0,2,2,2,2,2,1,1,4,1
6,266,0,2,2,7,2,1,1,1,2,1,1,0,0
48,307,0,2,2,7,2,1,1,1,1,1,1,4,1
5,266,0,2,1,7,2,2,1,1,2,1,1,3,1
3,307,117,3,1,2,2,2,1,2,2,1,4,4,1
42,307,0,1,2,0,3,2,1,2,2,1,1,4,1
5,266,0,1,1,0,2,2,1,1,2,1,1,1,0
1,39,0,2,1,2,2,2,2,2,2,1,1,2,0
3,266,0,1,3,0,1,2,1,1,2,1,1,0,0
2,265,0,1,5,7,2,2,2,2,2,1,1,2,0
4,265,0,2,1,6,2,2,2,2,2,1,1,3,1
1,266,266,3,1,6,2,2,1,2,2,1,3,1,0
48,266,0,2,6,7,2,2,1,2,2,1,1,4,1
2,307,0,1,2,5,2,1,1,3,3,1,3,4,1
2,307,0,2,1,2,1,2,1,1,3,1,1,1,0
5,307,0,2,2,0,1,2,1,2,2,1,1,4,1
3,266,0,1,1,6,1,1,2,1,2,1,1,4,1
2,273,266,1,5,7,2,3,2,1,2,1,1,1,0
3,307,0,1,1,7,2,1,2,1,2,1,1,1,0
3,307,75,2,1,2,2,2,1,2,2,1,1,4,1
4,307,189,1,1,2,2,2,1,2,2,1,1,1,0
12,141,307,2,2,5,1,1,3,1,1,1,1,2,0
21,307,0,2,2,0,2,1,1,1,1,1,1,4,1
3,266,0,1,1,5,3,2,1,2,2,1,1,2,0
3,292,266,2,2,5,2,2,1,1,2,1,1,2,0
2,307,0,1,5,7,2,2,2,2,2,1,3,1,0
24,189,189,2,1,0,2,1,1,1,2,1,1,2,0
6,266,0,2,1,7,2,1,1,1,3,1,1,0,0
36,266,0,2,1,2,1,1,1,1,2,1,3,1,0
2,307,0,1,1,0,2,2,1,1,2,1,1,1,0
3,266,0,1,1,3,2,1,1,1,2,1,2,2,0
3,265,0,1,1,2,1,2,2,2,2,1,3,2,0
24,119,0,2,6,7,3,3,2,3,1,1,1,4,1
5,307,0,1,3,0,2,1,1,1,2,1,1,1,0
6,306,0,2,2,3,2,3,2,3,1,1,1,4,1
30,179,0,1,2,0,1,1,2,1,1,1,1,2,0
8,285,266,1,7,0,2,3,1,1,2,1,1,4,1
24,266,0,3,2,7,3,2,1,1,2,1,4,1,0
8,266,265,3,2,4,2,2,1,1,2,1,3,1,0
12,307,0,3,2,0,2,3,2,3,3,1,4,4,1
2,266,266,1,2,0,1,3,1,3,3,1,1,1,0
1,243,0,2,1,4,1,2,1,2,2,1,1,4,1
1,266,299,3,3,4,2,2,1,2,2,1,3,1,0
4,266,0,1,1,7,1,2,1,2,2,1,1,4,1
2,266,0,2,1,2,1,2,1,1,2,1,1,2,0
2,307,0,2,2,5,1,1,2,1,1,1,2,2,0
4,292,266,2,1,5,1,2,1,1,2,1,1,1,0
24,307,0,1,1,2,2,3,2,3,3,1,3,4,1
2,266,0,2,5,6,1,2,1,1,2,1,1,4,1
13,307,0,1,1,2,3,1,3,1,3,1,1,4,1
4,266,0,2,7,0,1,2,1,1,2,1,1,1,0
2,265,0,3,1,5,1,2,2,2,2,1,3,4,1
12,265,0,1,1,7,2,1,2,1,2,1,1,2,0
2,307,0,2,2,0,2,1,1,1,2,1,1,2,0
2,266,0,2,1,6,2,2,1,2,2,1,2,4,1
2,307,213,1,5,0,2,2,2,2,2,1,1,2,0
4,265,265,1,7,0,1,2,2,1,2,1,1,4,1
2,266,0,2,1,4,2,2,1,2,2,1,1,2,0
1,307,0,2,2,5,2,2,1,2,2,1,1,3,1
3,152,307,1,2,0,1,1,1,1,2,1,1,1,0
5,266,0,1,6,7,2,1,1,1,1,1,2,4,1
4,307,0,2,1,0,3,1,1,1,2,1,1,2,0
2,307,307,2,2,0,2,2,2,1,2,1,1,3,1
1,307,0,2,1,2,2,2,2,2,2,1,1,1,0
1,266,0,2,1,6,1,2,1,1,2,1,1,2,0
6,109,0,2,3,0,3,2,3,2,2,1,1,1,0
2,307,0,3,1,2,2,3,2,3,2,1,9,4,1
3,285,265,1,6,7,3,2,3,1,2,1,1,3,1
3,307,0,2,2,0,2,2,1,1,3,1,1,4,1
4,307,0,1,7,0,2,3,1,1,2,1,1,1,0
3,307,0,2,2,0,2,1,2,1,3,1,1,4,1
51,215,0,1,7,0,3,1,3,1,2,1,1,2,0
2,306,0,1,1,7,2,2,2,1,3,1,1,1,0
2,78,0,2,1,0,3,1,1,1,2,1,1,2,0
2,307,0,2,2,0,2,1,1,1,2,1,1,4,1
3,266,0,3,1,4,2,2,1,2,2,1,2,3,1
2,307,0,1,1,4,2,2,2,2,2,1,2,4,1
69,285,276,1,1,2,3,1,3,1,1,1,1,3,1
3,266,292,2,6,7,2,2,1,1,2,1,1,3,1
24,179,0,1,7,0,1,1,1,1,1,1,1,1,0
5,266,0,1,6,7,1,1,1,1,3,1,1,4,1
1,307,0,2,2,5,2,2,1,2,2,1,3,2,0
3,265,0,2,4,5,2,3,1,3,2,1,1,4,1
3,266,0,2,2,3,1,1,1,1,2,1,1,1,0
12,178,0,1,2,0,1,3,2,3,3,1,1,3,1
36,205,0,1,2,5,2,3,3,3,2,1,1,1,0
12,189,0,2,1,2,2,3,1,3,3,1,1,3,1
3,247,292,1,6,0,2,2,1,1,2,1,1,1,0
4,266,0,3,1,4,1,2,1,2,1,1,4,4,1
9,294,299,2,1,6,2,1,2,1,2,1,1,4,1
1,307,0,1,1,7,2,2,1,2,2,1,1,2,0
4,266,0,2,7,0,2,1,1,1,2,1,1,1,0
48,152,0,2,1,2,1,1,1,1,1,1,1,3,1
36,307,0,2,1,0,2,1,1,1,1,1,1,4,1
11,266,0,1,3,0,2,1,1,1,1,1,1,2,0
4,307,307,1,2,0,2,1,1,1,2,1,1,4,1
1,307,0,3,1,2,2,2,1,2,2,1,3,2,0
11,266,0,2,1,4,2,1,1,1,1,1,1,4,1
3,307,0,1,2,7,2,1,2,1,2,1,1,2,0
2,307,0,3,2,5,1,2,1,2,2,1,3,4,1
36,76,0,1,1,6,2,1,1,1,1,1,1,4,1
2,266,0,2,1,0,1,2,1,1,2,1,1,1,0
3,307,0,3,1,7,1,3,1,3,3,1,5,2,0
6,264,0,1,1,0,2,2,3,2,2,1,1,3,1
4,213,213,1,1,2,2,3,1,3,3,1,1,3,1
5,307,0,2,1,0,2,2,1,2,1,1,1,4,1
3,307,0,2,1,2,2,2,1,2,2,1,1,4,1
2,265,0,2,1,2,2,2,2,1,2,1,1,2,0
36,205,0,1,2,5,1,3,3,3,3,1,1,3,1
2,266,0,3,1,7,2,2,2,2,2,1,5,4,1
1,307,0,1,5,0,2,3,2,3,2,1,1,3,1
2,307,0,2,1,2,2,2,2,2,2,1,1,4,1
1,266,0,2,1,7,2,2,1,1,2,1,1,1,0
36,265,0,2,1,6,2,2,2,2,2,1,1,2,0
84,205,0,2,5,0,2,1,1,1,1,1,1,3,1
4,307,307,1,1,2,2,1,2,1,2,1,1,2,0
4,307,0,1,1,2,2,2,1,2,2,1,1,2,0
7,147,0,1,7,0,1,1,2,1,2,1,1,1,0
18,205,0,1,2,5,1,1,2,1,1,1,1,1,0
4,218,307,2,1,2,2,1,2,1,1,1,1,3,1
4,266,292,2,2,7,2,1,1,1,1,1,1,3,1
24,307,0,2,1,0,3,1,1,1,1,1,1,4,1
2,307,307,2,1,7,1,3,1,3,3,1,3,4,1
1,307,307,3,2,4,2,2,1,2,2,1,8,2,0
11,205,205,2,1,5,1,3,1,3,3,1,1,3,1
1,307,307,2,1,2,1,2,1,2,1,1,1,3,1
12,266,0,1,1,7,2,1,1,1,1,1,1,2,0
12,179,0,1,6,0,2,1,1,1,1,1,1,2,0
11,266,0,1,1,0,2,2,1,2,2,1,1,4,1
11,266,0,2,7,0,1,1,1,1,1,1,1,1,0
19,265,0,2,1,2,2,1,2,1,1,1,1,3,1
3,307,0,2,3,7,2,1,1,1,2,1,1,3,1
52,205,0,1,2,3,2,1,1,1,2,1,1,1,0
8,307,0,1,1,2,2,3,1,3,1,1,1,4,1
6,292,0,1,2,5,1,2,2,1,1,1,1,1,0
30,307,0,1,1,0,2,1,1,1,2,1,1,2,0
18,307,307,3,1,7,3,1,1,1,1,1,2,3,1
2,264,265,3,4,0,3,2,3,2,2,1,4,4,1
1,307,307,3,1,2,1,2,1,1,3,1,6,2,0
2,189,0,2,1,3,3,3,2,3,2,1,1,1,0
24,307,307,3,1,2,2,2,1,2,1,1,2,2,0
7,307,0,2,2,5,2,1,1,1,3,1,1,3,1
3,266,0,1,1,7,1,2,1,2,2,1,2,2,0
2,307,0,2,1,0,2,2,1,2,2,1,1,3,1
4,266,0,1,4,7,2,1,1,1,2,1,1,2,0
36,20,0,2,1,2,2,1,1,1,3,1,1,1,0
10,307,0,1,1,2,2,1,2,1,2,1,1,4,1
3,307,0,2,2,0,2,1,2,1,2,1,1,2,0
2,307,0,3,1,2,2,1,2,1,2,1,6,3,1
2,307,0,1,1,0,2,1,2,1,2,1,1,2,0
4,266,0,2,7,0,1,2,1,2,1,1,1,3,1
14,265,0,2,1,2,2,2,2,2,2,1,1,4,1
2,307,0,1,1,2,2,2,1,2,2,1,1,2,0
4,148,307,3,1,2,2,2,1,2,2,1,3,2,0
3,265,265,3,1,7,2,3,2,3,3,1,2,1,0
3,307,0,1,2,0,2,1,1,1,1,1,1,1,0
3,307,307,3,1,2,2,2,1,1,2,1,3,4,1
60,195,0,1,6,7,1,3,1,3,2,1,1,3,1
2,307,0,1,1,7,2,2,1,2,2,1,1,2,0
24,307,179,2,1,0,1,3,1,1,3,1,1,2,0
3,307,0,2,3,0,1,1,1,1,2,1,1,1,0
3,266,0,1,2,3,1,2,1,1,2,1,1,2,0
3,247,243,2,1,3,2,2,1,2,2,1,1,1,0
12,307,0,2,5,0,1,1,2,1,2,1,1,1,0
12,307,0,1,3,5,2,1,1,1,1,1,1,4,1
12,249,0,2,1,3,1,3,1,3,2,1,2,4,1
1,307,307,1,1,2,2,2,2,2,2,1,1,1,0
1,307,0,1,2,7,2,1,2,1,2,1,1,3,1
4,266,0,1,3,4,1,2,1,1,2,1,1,4,1
2,292,266,2,2,5,1,2,2,2,2,1,1,3,1
3,266,306,1,1,7,2,1,1,1,2,1,2,4,1
2,307,307,2,1,2,2,3,1,1,3,1,1,4,1
1,78,213,1,1,2,2,3,1,3,2,1,1,2,0
10,179,179,1,3,5,2,3,3,3,3,1,1,2,0
3,266,292,3,7,0,2,1,1,1,2,1,2,4,1
1,307,0,1,1,2,2,2,1,2,2,1,1,2,0
7,307,75,1,2,5,2,1,1,1,2,1,1,1,0
9,307,0,2,7,0,2,1,2,1,1,1,1,4,1
3,266,0,1,1,7,1,1,1,1,1,1,1,2,0
